date,open,high,low,close,adj_close,volume,symbol,prior_close,overnight_return,intraday_return,close_return,log_return,rv_5d,rv_10d,rv_20d,rv_60d,dollar_volume,volume_z20,range_pct,vol_target_weight_20d,vol_target_weight_change,vol_target_sell_proxy
2024-01-02,374.79998779296875,377.82000732421875,374.79998779296875,377.0899963378906,362.26348876953125,5776300.0,DIA,,,0.006109948291105116,,,,,,,2178184945.8465576,,,,,
2024-01-03,375.57000732421875,376.1199951171875,373.8999938964844,374.2099914550781,359.496826171875,6393600.0,DIA,377.0899963378906,-0.0040308388672021245,-0.0036212046825309097,-0.007637447057152635,-0.0076667617107233355,,,,,2392549001.3671875,,0.005887192029124788,,,
2024-01-04,374.8399963378906,377.2200012207031,374.3999938964844,374.5400085449219,359.8138732910156,4251900.0,DIA,374.2099914550781,0.0016835597584201611,-0.0008003089208717951,0.0008819034696547767,0.0008815148212732993,,,,,1592506662.3321533,,0.00753589532244565,,,
2024-01-05,374.42999267578125,376.25,373.2099914550781,374.6400146484375,359.9098815917969,5381700.0,DIA,374.5400085449219,-0.0002937359604600065,0.0005609111897135755,0.0002670104694666442,0.00026697482851556487,,,,,2016200166.833496,,0.008116645686884636,,,
2024-01-08,373.3999938964844,376.9700012207031,372.4700012207031,376.8399963378906,362.0232849121094,4604900.0,DIA,374.6400146484375,-0.0033098993793195808,0.00921264728879434,0.005872254973931623,0.005855080487203068,,,,,1735310499.1363525,,0.012011530600175754,,,
2024-01-09,374.79998779296875,375.6000061035156,373.75,375.17999267578125,360.4285888671875,3230900.0,DIA,376.8399963378906,-0.005413460791706237,0.001013887126971813,-0.004405062302943463,-0.004414793177143217,0.08257901580727024,,,,1212169038.3361816,,0.0049092615473248,,,
2024-01-10,375.54998779296875,377.4700012207031,375.2900085449219,376.95001220703125,362.1290283203125,2718700.0,DIA,375.17999267578125,0.0009861802985513535,0.0037279309268258842,0.004717787637411597,0.004706693756016733,0.06454549216909851,,,,1024813998.1872559,,0.005810524863635602,,,
2024-01-11,377.7699890136719,378.1199951171875,374.25,377.1700134277344,362.3404846191406,4095700.0,DIA,376.95001220703125,0.0021752932221428267,-0.0015882034131509126,0.0005836350008718849,0.0005834647522036107,0.06474788318723027,,,,1544775223.9959717,,0.010266600323286348,,,
2024-01-12,377.4800109863281,378.25,374.7300109863281,375.9100036621094,361.12994384765625,3816700.0,DIA,377.1700134277344,0.0008219040420962553,-0.004159180032119902,-0.0033406944369038793,-0.0033462870154350455,0.07325225138221135,,,,1434735710.9771729,,0.009332632203928649,,,
2024-01-16,374.9700012207031,375.5299987792969,372.0400085449219,373.6600036621094,358.9684753417969,4471600.0,DIA,375.9100036621094,-0.0025006050178201233,-0.0034936063000482465,-0.005985475188424183,-0.006003459945829626,0.0686744197361993,,,,1670858072.3754883,,0.009284111091419675,,,
2024-01-17,371.75,373.75,371.3399963378906,372.7200012207031,358.0653991699219,4361000.0,DIA,373.6600036621094,-0.005111608530188105,0.0026092837140636593,-0.002515662453015044,-0.0025188320486746463,0.06517348609027594,0.07017774378990654,,,1625431925.3234863,,0.006449723380853671,,,
2024-01-18,372.2300109863281,375.3299865722656,371.3599853515625,374.80999755859375,360.0731506347656,3953400.0,DIA,372.7200012207031,-0.001314633592965797,0.006931162174240724,0.0056074166426423044,0.0055917536074368,0.07041778141747583,0.06728927886451679,,,1481773844.3481445,,0.010651430585160148,,,
2024-01-19,375.7799987792969,379.3699951171875,374.4599914550781,378.6000061035156,363.9209289550781,5218600.0,DIA,374.80999755859375,0.0025879811825229027,0.007504410382083604,0.01011181283746132,0.010061030505400304,0.10743526482889557,0.08379782669446714,,,1975761991.8518066,,0.0130999805077019,,,
2024-01-22,379.69000244140625,381.0799865722656,379.0799865722656,380.07000732421875,365.3340759277344,5433400.0,DIA,378.6000061035156,0.0028790182787070684,0.001000829309091733,0.00388272899367359,0.0038752106562816024,0.10216274099211138,0.08477177715468931,,,2065072377.7954102,,0.005282620094446502,,,
2024-01-23,379.3599853515625,379.8500061035156,377.9800109863281,379.0400085449219,364.3439636230469,3110100.0,DIA,380.07000732421875,-0.0018681347093262302,-0.0008434648328660144,-0.0027100238362619544,-0.0027137025987178376,0.08707350674324116,0.08317132350658762,,,1178852330.5755615,,0.004920133346887066,,,
2024-01-24,380.2099914550781,380.6199951171875,377.94000244140625,378.0899963378906,363.4306945800781,3967200.0,DIA,379.0400085449219,0.003086700305457546,-0.005575853251710172,-0.002506363934187905,-0.002509510122367331,0.08703725206566047,0.08047234962899395,,,1499958633.4716797,,0.007070474396804027,,,
2024-01-25,379.07000732421875,380.55999755859375,377.9200134277344,380.4800109863281,365.7281188964844,3539100.0,DIA,378.0899963378906,0.002592004538126691,0.0037196392087632812,0.006321285068599414,0.0063013895456363045,0.08857220607739938,0.08301329434186965,,,1346556806.8817139,,0.006982422588351372,,,
2024-01-26,379.9800109863281,382.1300048828125,379.95001220703125,381.0899963378906,366.314453125,3221000.0,DIA,380.4800109863281,-0.0013141294826601868,0.0029211677442748663,0.0016031994689582607,0.0016019157165807485,0.06267834117697552,0.08305095674034149,,,1227490878.2043457,,0.005729585294454757,,,
2024-01-29,381.0,383.4100036621094,380.5400085449219,383.30999755859375,368.4483337402344,2730900.0,DIA,381.0899963378906,-0.0002361550782110644,0.006062985718093827,0.0058253988350163155,0.005808496808154651,0.06885899330265914,0.08224273699415374,,,1046781272.3327637,,0.0075310166752392,,,
2024-01-30,382.82000732421875,384.95001220703125,382.489990234375,384.489990234375,369.5826110839844,2747900.0,DIA,383.30999755859375,-0.001278313212532578,0.004362318787434427,0.003078429165158658,0.0030737005041761023,0.05668153203898889,0.06926469050273798,,,1056540044.1650391,-1.3123179932301574,0.0064178393162839555,,,
2024-01-31,385.2099914550781,385.82000732421875,381.3399963378906,381.3699951171875,366.5836181640625,4476600.0,DIA,384.489990234375,0.0018726136934390514,-0.009968579276424139,-0.008114632881042305,-0.008147735714288729,0.09287716841247659,0.0853853397373296,0.08111831898213161,,1707240920.1416016,0.38925724009817425,0.011651827356018366,1.0,,
2024-02-01,381.3999938964844,385.1499938964844,380.9700012207031,385.1000061035156,370.16900634765625,3652500.0,DIA,381.3699951171875,7.866056501804053e-05,0.009701133367179482,0.009780557028829628,0.009733036978078147,0.10581757433118967,0.0921280146108546,0.08121452165970758,,1406577772.2930908,-0.3507324962134035,0.010960465504101392,1.0,0.0,-0.0
2024-02-02,383.989990234375,387.7799987792969,383.239990234375,386.4200134277344,371.4378662109375,3344800.0,DIA,385.1000061035156,-0.0028824093782077176,0.006328350361102242,0.003427700086465091,0.00342183891226977,0.10572652202788584,0.08285338237417293,0.08148533583685985,,1292497660.913086,-0.6552845238971727,0.011789167678438083,1.0,0.0,-0.0
2024-02-05,385.989990234375,385.989990234375,382.1199951171875,383.5799865722656,368.70794677734375,3761600.0,DIA,386.4200134277344,-0.0011128388241200549,-0.006243694715103887,-0.007349585313339069,-0.007376726581959758,0.12208703131550772,0.09434822478497437,0.08739833408067414,,1442874477.4902344,-0.07858943708877825,0.010014996591037694,1.0,0.0,-0.0
2024-02-06,383.9200134277344,385.3699951171875,383.5,385.0799865722656,370.1497802734375,2507800.0,DIA,383.5799865722656,0.0008864561952444117,0.003021392748387086,0.003910527275951647,0.003902901039435136,0.12347599699215285,0.09305216144561995,0.08628063135200664,,965703590.3259277,-1.4961339680378236,0.004875111274438707,1.0,0.0,-0.0
2024-02-07,386.3900146484375,387.45001220703125,385.6499938964844,386.6700134277344,371.6782531738281,2797600.0,DIA,385.0799865722656,0.003401963544854336,0.0007246532484843637,0.00412908203727258,0.004120580771618698,0.09880905789672882,0.09081701002567606,0.08436740473138249,,1081748029.5654297,-1.0851716332105485,0.004674401094093413,1.0,0.0,-0.0
2024-02-08,387.4700012207031,387.6600036621094,385.510009765625,387.3500061035156,372.3318176269531,2549800.0,DIA,386.6700134277344,0.0020689160400029216,-0.00030968879347936795,0.0017585865264111433,0.00175704202362148,0.07721462792915747,0.08795216332382395,0.08352981785563883,,987665045.5627441,-1.3557253420360518,0.005560280916084516,1.0,0.0,-0.0
2024-02-09,387.19000244140625,387.5,385.760009765625,386.7200012207031,371.72607421875,3526300.0,DIA,387.3500061035156,-0.00041307256896394584,-0.0012138774703364108,-0.0016264486198153127,-0.0016277727232907324,0.07623248565429157,0.08962348621435072,0.08416908427343828,,1363690740.3045654,-0.1594845051047159,0.0044920361609856385,1.0,0.0,-0.0
2024-02-12,386.489990234375,389.4100036621094,386.44000244140625,388.1099853515625,373.062255859375,2412200.0,DIA,386.7200012207031,-0.0005947739594592827,0.004191557758598252,0.0035942907697348314,0.0035878467431871286,0.03827450491585012,0.0872736334787598,0.08273329722200899,,936198906.6650391,-1.339700166201305,0.007679978308150991,1.0,0.0,-0.0
2024-02-13,385.07000732421875,385.1600036621094,380.4599914550781,382.82000732421875,367.9775085449219,5325300.0,DIA,388.1099853515625,-0.007832774579582202,-0.0058430933523876405,-0.01363010029889311,-0.013723842904673766,0.11692391150561778,0.11404546426507722,0.09566778984502591,,2038631385.003662,1.7975165369653487,0.012110000732843367,1.0,0.0,-0.0
2024-02-14,384.0,384.54998779296875,382.07000732421875,384.2900085449219,369.3904113769531,3465200.0,DIA,382.82000732421875,0.0030823693986867795,0.0007552305857341235,0.0038399278840672846,0.0038325741801070734,0.11611688215689149,0.10700002379329628,0.09503802547471008,,1331641737.6098633,-0.13149256775145646,0.006478189282958896,1.0,0.0,-0.0
2024-02-15,385.19000244140625,388.3299865722656,384.8800048828125,388.25,373.1968994140625,3497200.0,DIA,384.2900085449219,0.0023419653815413,0.00794412507904907,0.010304695326512014,0.010251963898447514,0.14255722312259927,0.10824262954292542,0.09903615253820448,,1357787900.0,-0.07265703997384752,0.008977547198055337,1.0,0.0,-0.0
2024-02-16,387.1700134277344,388.25,385.70001220703125,386.19000244140625,371.8027648925781,3772300.0,DIA,388.25,-0.002781678228630069,-0.0025312161384911658,-0.0053058533382968065,-0.00531997936736861,0.14826609957971265,0.11120208069441377,0.09696800559631073,,1456824546.2097168,0.3340299557447263,0.006567901591677398,1.0,0.0,-0.0
2024-02-20,385.510009765625,386.57000732421875,384.5400085449219,385.69000244140625,371.3215026855469,3295700.0,DIA,386.19000244140625,-0.0017607723438786138,0.0004668949475286066,-0.0012946994920611798,-0.001295538339563862,0.1442510013184299,0.10395180632061087,0.09666579175037303,,1271118541.0461426,-0.1268644878913428,0.0052564767768810165,1.0,0.0,-0.0
2024-02-21,384.9599914550781,386.1700134277344,383.32000732421875,386.04998779296875,371.6679992675781,3027600.0,DIA,385.69000244140625,-0.0018927402362186596,0.0028314535590325818,0.0009333541167357851,0.0009329188126230292,0.0927415765237039,0.10232484698114483,0.09580362376786405,,1168804943.0419922,-0.5002773727046173,0.007389369922671501,1.0,0.0,-0.0
2024-02-22,388.3599853515625,391.4700012207031,387.9100036621094,390.5400085449219,375.99078369140625,4990700.0,DIA,386.04998779296875,0.005983674735491995,0.005613408372610484,0.011630671917961743,0.011563555557625449,0.11708869919180065,0.11609920768267232,0.10195547305191244,,1949068020.6451416,1.9884903479126772,0.009221597386768754,0.9808203228980482,-0.019179677101951786,37382495.28571411
2024-02-23,391.7699890136719,392.8399963378906,390.9200134277344,391.2799987792969,376.7032470703125,3451600.0,DIA,390.5400085449219,0.0031494352482162036,-0.0012507089570812369,0.0018947872642602892,0.0018929944192205284,0.09915638722622572,0.11612616760569552,0.10046064362330483,,1350542043.786621,0.03046882794432569,0.004916225913216274,0.9954146857247691,0.014594362826720886,-0.0
2024-02-26,391.45001220703125,392.4100036621094,390.239990234375,390.7099914550781,376.1544189453125,1914100.0,DIA,391.2799987792969,0.00043450579703741,-0.0018904604135296932,-0.0014567760325011614,-0.0014578381623540082,0.08507816773128335,0.11602119468699497,0.1009647141328895,,747857994.644165,-1.6978926399651089,0.005545934968575739,0.9904450367519514,-0.0049696489728177085,3716591.714896886
2024-02-27,390.3599853515625,390.45001220703125,388.75,389.6600036621094,375.14349365234375,2370900.0,DIA,390.7099914550781,-0.0008958207140087326,-0.0017931696785538076,-0.00268738403402069,-0.0026910015330203763,0.08929402456296288,0.11642070019762499,0.10037712247980721,,923844902.6824951,-1.1181350076992407,0.004351084549182072,0.9962429439050411,0.005797907153089699,-0.0
2024-02-28,387.94000244140625,389.739990234375,387.6000061035156,389.6000061035156,375.0858154296875,3313900.0,DIA,389.6600036621094,-0.004414107695268177,0.0042790216313413065,-0.0001539741262379657,-0.00015398598147076115,0.09047480905233454,0.08638480249204883,0.10007000004894903,,1291095460.2264404,-0.0684064054201576,0.005491926578933787,0.9993004891684343,0.003057545263393191,-0.0
2024-02-29,390.69000244140625,391.1099853515625,388.45001220703125,389.95001220703125,375.4227294921875,3026900.0,DIA,389.6000061035156,0.002797731829606409,-0.0018940598166086176,0.0008983729415614761,0.0008979696461128839,0.028971656723876228,0.08566226162679882,0.09450689798009805,,1180339691.949463,-0.33262420320585884,0.006827446362576551,1.0,0.0006995108315657195,-0.0
2024-03-01,389.8500061035156,391.6099853515625,388.8800048828125,391.30999755859375,376.7321472167969,3857500.0,DIA,389.95001220703125,-0.0002564587777535987,0.0037450081626790865,0.003487588944709241,0.0034815214096717284,0.03749599278822102,0.07183685933591838,0.08941155973599474,,1509478315.5822754,0.6610622029860237,0.007000847245263338,1.0,0.0,-0.0
2024-03-04,389.3500061035156,391.25,389.3500061035156,390.2300109863281,375.6922912597656,3048500.0,DIA,391.30999755859375,-0.005008794733859623,0.0022601897239435953,-0.0027599258363030232,-0.0027637414537782234,0.0416449518444123,0.0667178203145101,0.08970118852811806,,1189616188.4918213,-0.29792015645738223,0.0048554698534117435,1.0,0.0,-0.0
2024-03-05,388.989990234375,389.2900085449219,384.9200134277344,386.19000244140625,371.8027648925781,4132400.0,DIA,390.2300109863281,-0.0031776662917823995,-0.007198097285952554,-0.01035289042662435,-0.010406854375066388,0.08433271890267505,0.08795051368850361,0.09377820135597204,,1595891566.0888672,0.9688808352806638,0.011198511119485898,1.0,0.0,-0.0
2024-03-06,388.489990234375,389.1300048828125,386.1300048828125,387.17999267578125,372.75592041015625,3039100.0,DIA,386.19000244140625,0.00595558605460722,-0.0033720239685028908,0.002563479707181626,0.00256019959754461,0.08967973427369902,0.08874250592279985,0.09322088862620759,,1176678715.7409668,-0.36520043930280444,0.007768196952367165,1.0,0.0,-0.0
2024-03-07,389.07000732421875,389.7200012207031,387.8299865722656,388.45001220703125,373.9785461425781,2965700.0,DIA,387.17999267578125,0.004881488414149926,-0.0015935309983193813,0.0032801786127247823,0.003274810562431618,0.09470648111072134,0.06614205490585758,0.09280518351887451,,1152026201.2023926,-0.4670578002556202,0.004881488414149979,1.0,0.0,-0.0
2024-03-08,388.239990234375,390.4200134277344,387.7099914550781,387.989990234375,373.5358581542969,4256900.0,DIA,388.45001220703125,-0.0005406666650954461,-0.000643931604905168,-0.001184250117647223,-0.0011849518959268224,0.08698596246043151,0.06476676822985077,0.09275052849886471,,1651634589.428711,1.0001941634777287,0.0069765011906136746,1.0,0.0,-0.0
2024-03-11,386.9200134277344,388.6499938964844,385.5,388.4200134277344,373.94976806640625,3396000.0,DIA,387.989990234375,-0.0027577433273324736,0.0038767702572721774,0.0011083357926311432,0.0011077220419695166,0.08834630913478894,0.06536411727712806,0.09258963530584463,,1319074365.600586,-0.03891162442498443,0.008118750420807359,1.0,0.0,-0.0
